"Type","Ticker","Contracts","Direction","Average_Price","Realized_Revenue","Realized_Cost","Realized_Profit","Fees","Created"
"trade","KXSBSETLISTS-25-MC","30","No","54","0.00","0.00","$0.00","0.00","Feb 9, 2025 at 8:03PM EST"
"trade","KXSB-25-PHI","18","Yes","88","0.00","0.00","$0.00","0.00","Feb 9, 2025 at 8:06PM EST"
"trade","KXSB-25-PHI","32","Yes","88","0.00","0.00","$0.00","0.00","Feb 9, 2025 at 8:06PM EST"
"trade","KXSBSETLISTS-25-NLU","10","Yes","88","0.00","0.00","$0.00","0.00","Feb 9, 2025 at 8:11PM EST"
"trade","KXSBSETLISTS-25-MC","40","No","55","0.00","0.00","$0.00","0.00","Feb 9, 2025 at 8:13PM EST"
"settlement","KXSBSETLISTS-25-NLU","20","Yes","90","$20.00","$18.00","+$2.00","0.00","Feb 9, 2025 at 9:12PM EST"
"settlement","KXSBSETLISTS-25-MC","137","No","55","$137.00","$76.26","+$60.74","0.00","Feb 9, 2025 at 9:18PM EST"
"trade","KXSB-25-PHI","50","No","1","$50.00","$44.50","+$5.50","$0.04","Feb 9, 2025 at 9:28PM EST"
"trade","KXSBADS-25-AP","2","No","91","0.00","0.00","$0.00","0.00","Feb 9, 2025 at 9:31PM EST"
"settlement","KXSBADS-25-AP","2","No","91","$2.00","$1.82","+$0.18","0.00","Feb 9, 2025 at 10:55PM EST"
"trade","KXMARMAD-25-PU","585","Yes","3","0.00","0.00","$0.00","$1.20","Feb 10, 2025 at 1:25AM EST"
"trade","KXMARMAD-25-PU","415","Yes","3","0.00","0.00","$0.00","$0.85","Feb 10, 2025 at 1:25AM EST"
"trade","GTA6-25DEC31","10","Yes","73","0.00","0.00","$0.00","0.00","Feb 10, 2025 at 8:58PM EST"
"trade","GTA6-25DEC31","10","Yes","65","0.00","0.00","$0.00","0.00","Feb 11, 2025 at 12:20AM EST"
"trade","KXMARMAD-25-TN","100","Yes","5","0.00","0.00","$0.00","0.00","Feb 11, 2025 at 8:46AM EST"
"trade","GTA6-25DEC31","10","Yes","66","0.00","0.00","$0.00","0.00","Feb 12, 2025 at 10:39AM EST"
"trade","GTA6-25DEC31","10","No","30","$10.00","$10.30","-$0.30","0.00","Feb 12, 2025 at 1:00PM EST"
"trade","GTA6-25DEC31","20","No","29","$20.00","$18.90","+$1.10","0.00","Feb 13, 2025 at 1:17PM EST"
"trade","KXMARMAD-25-TN","400","Yes","5","0.00","0.00","$0.00","0.00","Feb 16, 2025 at 10:54AM EST"
"trade","KXMARMAD-25-FL","100","Yes","8","0.00","0.00","$0.00","0.00","Feb 17, 2025 at 8:26PM EST"
"trade","KXDJTHANNITY-25FEB18-AI","5","No","33","0.00","0.00","$0.00","0.00","Feb 18, 2025 at 1:10AM EST"
"trade","KXDJTHANNITY-25FEB18-AI","5","Yes","64","$5.00","$4.85","+$0.15","0.00","Feb 18, 2025 at 1:00PM EST"
"trade","KXMARMAD-25-FL","10","No","91","$10.00","$9.90","+$0.10","0.00","Feb 18, 2025 at 2:39PM EST"
"trade","KXMARMAD-25-FL","90","No","91","$90.00","$89.10","+$0.90","0.00","Feb 18, 2025 at 8:01PM EST"
"trade","KXSPOTIFYGLOBALD-25FEB18-LUT","10","Yes","65","0.00","0.00","$0.00","$0.16","Feb 18, 2025 at 11:30PM EST"
"trade","KXSPOTIFYGLOBALD-25FEB18-DIE","10","No","66","0.00","0.00","$0.00","$0.16","Feb 18, 2025 at 11:31PM EST"
"trade","KXSPOTIFYGLOBALD-25FEB18-NOT","100","Yes","1","0.00","0.00","$0.00","$0.07","Feb 18, 2025 at 11:35PM EST"
"trade","KXSPOTIFYD-25FEB18-NOT","100","Yes","1","0.00","0.00","$0.00","$0.07","Feb 18, 2025 at 11:39PM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-LUT","10","Yes","16","0.00","0.00","$0.00","0.00","Feb 19, 2025 at 12:05AM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-DIE","5","Yes","62","0.00","0.00","$0.00","0.00","Feb 19, 2025 at 12:48AM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-LUT","10","No","75","$10.00","$9.10","+$0.90","$0.14","Feb 19, 2025 at 12:58AM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-DIE","5","No","35","$5.00","$4.85","+$0.15","$0.08","Feb 19, 2025 at 1:06AM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-DIE","94","Yes","65","0.00","0.00","$0.00","0.00","Feb 19, 2025 at 2:26AM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-LUT","15","Yes","17","0.00","0.00","$0.00","0.00","Feb 19, 2025 at 8:00AM EST"
"settlement","KXSPOTIFYGLOBALD-25FEB18-DIE","10","No","66","0.00","$6.60","-$6.60","0.00","Feb 19, 2025 at 9:27AM EST"
"settlement","KXSPOTIFYGLOBALD-25FEB18-LUT","10","Yes","65","0.00","$6.50","-$6.50","0.00","Feb 19, 2025 at 9:27AM EST"
"settlement","KXSPOTIFYGLOBALD-25FEB18-NOT","100","Yes","1","0.00","$1.00","-$1.00","0.00","Feb 19, 2025 at 9:27AM EST"
"settlement","KXSPOTIFYD-25FEB18-NOT","100","Yes","1","0.00","$1.00","-$1.00","0.00","Feb 19, 2025 at 9:27AM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-DIE","75","No","11","$75.00","$57.00","+$18.00","$0.52","Feb 19, 2025 at 1:45PM EST"
"trade","KXSPOTIFYGLOBALD-25FEB19-DIE","19","No","11","$19.00","$14.44","+$4.56","$0.14","Feb 19, 2025 at 1:45PM EST"
"trade","KXMARMAD-25-TN","400","Yes","5","0.00","0.00","$0.00","$1.33","Feb 19, 2025 at 1:57PM EST"
"trade","KXUCL16RMAMCI-25-MCI","1","No","98","0.00","0.00","$0.00","$0.01","Feb 19, 2025 at 4:01PM EST"
"settlement","KXUCL16RMAMCI-25-MCI","1","No","98","$1.00","$0.98","+$0.02","0.00","Feb 19, 2025 at 5:19PM EST"
"trade","KXTIME-25-DT","150","No","77","$150.00","$160.50","-$10.50","0.00","Feb 19, 2025 at 7:18PM EST"
"settlement","KXSPOTIFYGLOBALD-25FEB19-LUT","15","Yes","17","0.00","$2.55","-$2.55","0.00","Feb 20, 2025 at 8:38AM EST"
"trade","KXNHL4NATIONS-25-USA","10","Yes","54","0.00","0.00","$0.00","$0.18","Feb 20, 2025 at 7:08PM EST"
"trade","KXEPSTEIN-25","30","No","42","0.00","0.00","$0.00","0.00","Feb 20, 2025 at 7:18PM EST"
"trade","KXEPSTEIN-25","5","No","41","0.00","0.00","$0.00","0.00","Feb 20, 2025 at 7:22PM EST"
"trade","KXNHL4NATIONS-25-USA","10","Yes","50","0.00","0.00","$0.00","$0.18","Feb 20, 2025 at 7:32PM EST"
"trade","KXEPSTEIN-25","10","No","40","0.00","0.00","$0.00","0.00","Feb 20, 2025 at 7:32PM EST"
"trade","KXEPSTEIN-25","5","No","41","0.00","0.00","$0.00","0.00","Feb 20, 2025 at 7:32PM EST"
"trade","KXEPSTEIN-25","10","No","40","0.00","0.00","$0.00","0.00","Feb 20, 2025 at 7:52PM EST"
"trade","KXEPSTEIN-25","60","Yes","53","$60.00","$56.50","+$3.50","0.00","Feb 20, 2025 at 8:02PM EST"
"trade","KXNHL4NATIONS-25-USA","20","No","62","$20.00","$22.80","-$2.80","$0.33","Feb 20, 2025 at 8:54PM EST"
"trade","KXNHL4NATIONS-25-CAN","12","Yes","63","0.00","0.00","$0.00","$0.20","Feb 20, 2025 at 8:54PM EST"
"trade","KXMARMAD-25-IOST","3","Yes","4","$3.00","$2.97","+$0.03","$0.01","Feb 20, 2025 at 11:04PM EST"
"settlement","KXNHL4NATIONS-25-CAN","12","Yes","63","$12.00","$7.56","+$4.44","0.00","Feb 21, 2025 at 12:03AM EST"
"trade","KXSHUTDOWNBY-25","30","No","41","0.00","0.00","$0.00","0.00","Feb 21, 2025 at 8:02AM EST"
"trade","KXSHUTDOWNBY-25","30","Yes","58","$30.00","$29.70","+$0.30","0.00","Feb 21, 2025 at 1:21PM EST"
"trade","KXMARMAD-25-PU","100","Yes","2","0.00","0.00","$0.00","0.00","Feb 21, 2025 at 4:12PM EST"
"trade","KXHIGHNY-25FEB21-B31.5","10","Yes","78","0.00","0.00","$0.00","$0.13","Feb 21, 2025 at 11:13PM EST"
"settlement","KXHIGHNY-25FEB21-B31.5","10","Yes","78","0.00","$7.80","-$7.80","0.00","Feb 22, 2025 at 12:00PM EST"
"trade","KXMARMAD-25-PU","500","Yes","2","0.00","0.00","$0.00","0.00","Feb 23, 2025 at 2:55AM EST"
"trade","GTA6-25DEC31","3","Yes","70","0.00","0.00","$0.00","$0.05","Feb 23, 2025 at 9:15PM EST"
"trade","GTA6-25DEC31","3","Yes","70","0.00","0.00","$0.00","$0.05","Feb 23, 2025 at 9:15PM EST"
"trade","GTA6-25DEC31","64","Yes","70","0.00","0.00","$0.00","$0.95","Feb 23, 2025 at 9:15PM EST"
"trade","GTA6-25DEC31","30","Yes","70","0.00","0.00","$0.00","0.00","Feb 23, 2025 at 10:41PM EST"
"trade","GTA6-25DEC31","100","Yes","68","0.00","0.00","$0.00","0.00","Feb 24, 2025 at 12:56AM EST"
"trade","KXF1CHINA-27","5","Yes","6","0.00","0.00","$0.00","0.00","Feb 24, 2025 at 2:32AM EST"
"trade","KXNBA-25-DAL","100","Yes","2","0.00","0.00","$0.00","$0.14","Feb 24, 2025 at 2:20PM EST"
"trade","KXNBA-25-DAL","100","Yes","2","0.00","0.00","$0.00","$0.14","Feb 24, 2025 at 2:21PM EST"
"trade","KXNBA-25-DAL","300","Yes","2","0.00","0.00","$0.00","0.00","Feb 24, 2025 at 2:21PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","4","No","30","$4.00","$4.00","$0.00","$0.06","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","2","No","30","$2.00","$2.00","$0.00","$0.03","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","2","No","30","$2.00","$2.00","$0.00","$0.03","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","4","No","30","$4.00","$4.00","$0.00","$0.06","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","2","No","30","$2.00","$2.00","$0.00","$0.03","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","40","No","30","$40.00","$40.00","$0.00","$0.59","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$1.00","$0.00","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","2","No","30","$2.00","$2.00","$0.00","$0.03","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","4","No","30","$4.00","$4.00","$0.00","$0.06","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$3.00","$0.00","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","4","No","30","$4.00","$3.96","+$0.04","$0.06","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$2.94","+$0.06","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$0.98","+$0.02","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","2","No","30","$2.00","$1.96","+$0.04","$0.03","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","2","No","30","$2.00","$1.96","+$0.04","$0.03","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$2.94","+$0.06","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","3","No","30","$3.00","$2.94","+$0.06","$0.05","Feb 24, 2025 at 2:28PM EST"
"trade","GTA6-25DEC31","1","No","30","$1.00","$0.98","+$0.02","$0.02","Feb 24, 2025 at 2:28PM EST"
"trade","KXMARMAD-25-LV","1000","Yes","1","0.00","0.00","$0.00","$0.70","Feb 24, 2025 at 4:01PM EST"
"trade","GTA6-25DEC31","44","No","29","$44.00","$42.68","+$1.32","$0.64","Feb 24, 2025 at 8:35PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","10","Yes","17","0.00","0.00","$0.00","$0.10","Feb 24, 2025 at 8:36PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-CHA","10","Yes","82","0.00","0.00","$0.00","$0.11","Feb 24, 2025 at 8:36PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-CHA","8","No","15","$8.00","$7.76","+$0.24","$0.08","Feb 24, 2025 at 9:55PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-CHA","2","No","15","$2.00","$1.94","+$0.06","$0.02","Feb 24, 2025 at 9:55PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","10","No","85","$10.00","$10.20","-$0.20","$0.09","Feb 24, 2025 at 9:55PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","4","No","86","0.00","0.00","$0.00","$0.04","Feb 24, 2025 at 10:50PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","1","No","86","0.00","0.00","$0.00","$0.01","Feb 24, 2025 at 10:50PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","9","No","84","0.00","0.00","$0.00","$0.09","Feb 24, 2025 at 10:53PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-CHA","1","No","13","0.00","0.00","$0.00","0.00","Feb 24, 2025 at 10:55PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-CHA","1","Yes","81","$1.00","$0.94","+$0.06","$0.02","Feb 24, 2025 at 11:19PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","14","No","81","0.00","0.00","$0.00","$0.16","Feb 24, 2025 at 11:23PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","23","No","79","0.00","0.00","$0.00","$0.27","Feb 24, 2025 at 11:27PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","5","No","80","0.00","0.00","$0.00","$0.06","Feb 24, 2025 at 11:27PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","16","No","80","0.00","0.00","$0.00","$0.18","Feb 24, 2025 at 11:29PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","10","No","79","0.00","0.00","$0.00","$0.12","Feb 24, 2025 at 11:31PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","5","No","79","0.00","0.00","$0.00","$0.06","Feb 24, 2025 at 11:33PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","1","Yes","19","$1.00","$1.05","-$0.05","$0.02","Feb 24, 2025 at 11:47PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","3","Yes","19","$3.00","$3.15","-$0.15","$0.04","Feb 24, 2025 at 11:47PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","11","Yes","18","$11.00","$11.21","-$0.21","$0.12","Feb 24, 2025 at 11:48PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","2","Yes","18","$2.00","$1.98","+$0.02","$0.03","Feb 24, 2025 at 11:48PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","10","Yes","19","$10.00","$10.00","$0.00","$0.11","Feb 24, 2025 at 11:48PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","3","Yes","19","$3.00","$2.96","+$0.04","$0.04","Feb 24, 2025 at 11:51PM EST"
"trade","KXAPPRANKFREE-25FEB25-1-GRO","57","Yes","19","$57.00","$56.07","+$0.93","0.00","Feb 24, 2025 at 11:51PM EST"
"trade","KXSECPRESSMENTION-25AUG21-KP","10","Yes","60","0.00","0.00","$0.00","$0.17","Feb 25, 2025 at 12:33PM EST"
"trade","KXSECPRESSMENTION-25AUG21-KP","10","No","35","$10.00","$9.50","+$0.50","$0.16","Feb 25, 2025 at 1:03PM EST"
"trade","KXSECPRESSMENTION-25AUG21-UKRAINE","3","Yes","91","0.00","0.00","$0.00","$0.02","Feb 25, 2025 at 1:04PM EST"
"trade","KXSECPRESSMENTION-25AUG21-UKRAINE","7","Yes","91","0.00","0.00","$0.00","$0.05","Feb 25, 2025 at 1:04PM EST"
"trade","KXSECPRESSMENTION-25AUG21-UKRAINE","5","Yes","89","0.00","0.00","$0.00","$0.04","Feb 25, 2025 at 1:23PM EST"
"trade","KXSECPRESSMENTION-25AUG21-UKRAINE","4","Yes","89","0.00","0.00","$0.00","$0.03","Feb 25, 2025 at 1:23PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","10","Yes","80","0.00","0.00","$0.00","$0.12","Feb 25, 2025 at 1:31PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-GRO","10","Yes","7","0.00","0.00","$0.00","$0.05","Feb 25, 2025 at 1:31PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-GRO","10","Yes","7","0.00","0.00","$0.00","0.00","Feb 25, 2025 at 1:32PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","10","Yes","80","0.00","0.00","$0.00","$0.12","Feb 25, 2025 at 2:17PM EST"
"settlement","KXSECPRESSMENTION-25AUG21-UKRAINE","19","Yes","90","$19.00","$17.11","+$1.89","0.00","Feb 25, 2025 at 2:25PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","40","Yes","80","0.00","0.00","$0.00","$0.45","Feb 25, 2025 at 2:31PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-GRO","40","Yes","7","0.00","0.00","$0.00","$0.19","Feb 25, 2025 at 2:32PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-GRO","40","Yes","7","0.00","0.00","$0.00","$0.19","Feb 25, 2025 at 3:24PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","39","Yes","81","0.00","0.00","$0.00","$0.43","Feb 25, 2025 at 3:24PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","1","Yes","82","0.00","0.00","$0.00","$0.02","Feb 25, 2025 at 3:24PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","49","Yes","82","0.00","0.00","$0.00","$0.51","Feb 25, 2025 at 5:01PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","16","Yes","82","0.00","0.00","$0.00","$0.17","Feb 25, 2025 at 5:01PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-GRO","65","Yes","7","0.00","0.00","$0.00","$0.30","Feb 25, 2025 at 5:01PM EST"
"trade","KXMARMAD-25-FL","10","No","92","0.00","0.00","$0.00","$0.06","Feb 26, 2025 at 12:50AM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","139","No","5","$139.00","$119.34","+$19.66","0.00","Feb 26, 2025 at 12:14PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-CHA","26","No","5","$26.00","$22.62","+$3.38","0.00","Feb 26, 2025 at 12:43PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-SUPPLYCHAIN","5","Yes","88","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:28PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-CUDA","5","Yes","84","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:29PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-MICROSOFT","5","Yes","82","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:29PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-TAIWAN","3","No","76","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:31PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-CHINA","5","Yes","89","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:36PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-TAIWAN","2","No","76","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:39PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-GROK","5","No","39","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 3:50PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-MUSK","5","No","68","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 4:05PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-BLACKWELL","10","No","2","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 4:13PM EST"
"trade","KXEARNINGSMENTIONNVDA-25FEB-MUSK","5","Yes","28","$5.00","$4.80","+$0.20","$0.08","Feb 26, 2025 at 5:06PM EST"
"trade","KXAPPRANKFREE-25FEB27-1-GRO","165","No","96","$165.00","$169.95","-$4.95","0.00","Feb 26, 2025 at 9:04PM EST"
"trade","KXAPPRANKFREE-25FEB28-1-CHA","4","Yes","81","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 10:07PM EST"
"trade","KXMARMAD-25-STJ","99","No","96","$99.00","$98.01","+$0.99","0.00","Feb 26, 2025 at 10:38PM EST"
"trade","GTA6-25DEC31","39","No","29","$39.00","$37.83","+$1.17","0.00","Feb 26, 2025 at 11:22PM EST"
"trade","KXDJTJOINTSESSION-25MAR04-EM","10","Yes","67","0.00","0.00","$0.00","0.00","Feb 26, 2025 at 11:57PM EST"
"trade","KXAPPRANKFREE-25FEB28-1-CHA","11","Yes","84","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 12:03AM EST"
"trade","KXAPPRANKFREE-25FEB28-1-GRO","50","Yes","3","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 12:30AM EST"
"trade","KXAPPRANKFREE-25FEB28-1-CHA","3","Yes","86","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 1:44AM EST"
"trade","KXAPPRANKFREE-25FEB28-1-CHA","18","No","11","$18.00","$17.04","+$0.96","0.00","Feb 27, 2025 at 2:32AM EST"
"trade","KXDJTJOINTSESSION-25MAR04-J6","10","No","71","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 9:34AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-GROK","5","No","39","0.00","$1.95","-$1.95","0.00","Feb 27, 2025 at 10:20AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-MICROSOFT","5","Yes","82","$5.00","$4.10","+$0.90","0.00","Feb 27, 2025 at 10:22AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-CHINA","5","Yes","89","$5.00","$4.45","+$0.55","0.00","Feb 27, 2025 at 10:22AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-SUPPLYCHAIN","5","Yes","88","$5.00","$4.40","+$0.60","0.00","Feb 27, 2025 at 10:23AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-BLACKWELL","10","No","2","0.00","$0.20","-$0.20","0.00","Feb 27, 2025 at 10:23AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-TAIWAN","5","No","76","$5.00","$3.80","+$1.20","0.00","Feb 27, 2025 at 10:42AM EST"
"settlement","KXEARNINGSMENTIONNVDA-25FEB-CUDA","5","Yes","84","$5.00","$4.20","+$0.80","0.00","Feb 27, 2025 at 10:45AM EST"
"trade","KXF1CHINA-27","5","No","86","$5.00","$4.60","+$0.40","0.00","Feb 27, 2025 at 1:38PM EST"
"trade","KXDJTJOINTSESSION-25MAR04-EM","10","Yes","66","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 1:49PM EST"
"trade","KXAPPRANKFREE-25MAR01-1-CHA","9","Yes","90","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 2:20PM EST"
"trade","KXMARMAD-25-STJ","117","No","96","$117.00","$115.83","+$1.17","0.00","Feb 27, 2025 at 3:18PM EST"
"trade","KXDJTJOINTSESSION-25MAR04-EM","20","Yes","64","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 3:18PM EST"
"trade","KXAPPRANKFREE-25MAR01-1-CHA","9","No","8","$9.00","$8.82","+$0.18","0.00","Feb 27, 2025 at 4:23PM EST"
"trade","KXMARMAD-25-STJ","351","No","96","$351.00","$347.49","+$3.51","0.00","Feb 27, 2025 at 4:53PM EST"
"trade","KXMARMAD-25-STJ","709","No","96","$709.00","$701.91","+$7.09","0.00","Feb 27, 2025 at 6:21PM EST"
"trade","KXMARMAD-25-STJ","260","No","96","$260.00","$257.40","+$2.60","0.00","Feb 27, 2025 at 6:31PM EST"
"trade","KXDJTJOINTSESSION-25MAR04-J6","10","No","71","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 8:09PM EST"
"trade","KXAPPRANKFREE-25MAR01-1-CHA","80","Yes","90","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 8:49PM EST"
"trade","KXDJTJOINTSESSION-25MAR04-IS","7","Yes","85","0.00","0.00","$0.00","0.00","Feb 27, 2025 at 11:40PM EST"
"trade","KXAPPRANKFREE-25MAR01-1-CHA","27","No","5","$27.00","$25.65","+$1.35","0.00","Feb 28, 2025 at 12:38AM EST"
"trade","KXEPSTEIN-25","20","No","25","0.00","0.00","$0.00","$0.27","Feb 28, 2025 at 12:40AM EST"
"trade","KXEPSTEIN-25","4","No","22","0.00","0.00","$0.00","0.00","Feb 28, 2025 at 12:44AM EST"
"trade","KXEPSTEIN-25","11","No","22","0.00","0.00","$0.00","0.00","Feb 28, 2025 at 12:44AM EST"
"trade","KXEPSTEIN-25","15","No","21","0.00","0.00","$0.00","$0.18","Feb 28, 2025 at 12:50AM EST"
"trade","KXEPSTEIN-25","10","No","20","0.00","0.00","$0.00","0.00","Feb 28, 2025 at 12:50AM EST"
"trade","KXEPSTEIN-25","40","No","10","0.00","0.00","$0.00","0.00","Feb 28, 2025 at 1:01AM EST"
"trade","KXEPSTEIN-25","100","Yes","82","$100.00","$99.45","+$0.55","0.00","Feb 28, 2025 at 1:10AM EST"
